RUN	STRATEGY_PLACEMENT	STRATEGY_REALLOCATION	SCHEDULE_ID	DOMAIN_SIZES_SET 	 Migrations	Overload Mig.	avg. srv. count	cpu violations	cpu accumulation	min. servers	max. servers	slot count	avg. srv. utilization	initial placement duration	runtime
0	worstFit	None	31108	2 	 0.000000 	 0.000000 	 35.498797 	 0.000000 	 670261 	 0 	 68 	 21124 	 16.583091 	 3 	 178598
0	worstFitDemand	None	30216	1 	 0.000000 	 0.000000 	 20.578872 	 104.000000 	 535251 	 0 	 51 	 13839 	 23.522312 	 3 	 201584
0	bestFitDemand	None	31209	1 	 0.000000 	 0.000000 	 2.750351 	 26.000000 	 159862 	 0 	 7 	 4198 	 24.596081 	 3 	 457199
0	bestFitDemand	None	30723	2 	 0.000000 	 0.000000 	 9.071424 	 297.000000 	 566287 	 0 	 17 	 13361 	 22.862181 	 3 	 441892
0	worstFit	None	31109	2 	 0.000000 	 0.000000 	 28.391937 	 0.000000 	 712181 	 0 	 65 	 21899 	 19.037155 	 3 	 231384
0	worstFit	None	30605	1 	 0.000000 	 0.000000 	 13.330322 	 0.000000 	 545672 	 0 	 24 	 17963 	 21.231948 	 3 	 404252
0	bestFitDemand	None	31522	2 	 0.000000 	 0.000000 	 10.551572 	 17.000000 	 651088 	 0 	 20 	 17853 	 20.829301 	 3 	 507745
0	worstFit	None	31110	2 	 0.000000 	 0.000000 	 33.388152 	 0.000000 	 640640 	 0 	 70 	 22657 	 15.657147 	 3 	 203496
0	worstFitDemand	None	30217	1 	 0.000000 	 0.000000 	 24.639444 	 101.000000 	 491174 	 0 	 43 	 13695 	 23.664853 	 3 	 166745
0	worstFit	None	31400	1 	 0.000000 	 0.000000 	 13.373671 	 0.000000 	 706620 	 0 	 26 	 23556 	 17.703874 	 3 	 528345
0	bestFitDemand	None	31210	1 	 0.000000 	 0.000000 	 2.479293 	 19.000000 	 150387 	 0 	 8 	 4036 	 23.811648 	 3 	 488804
0	worstFit	None	31111	2 	 0.000000 	 0.000000 	 32.781674 	 0.000000 	 683778 	 0 	 57 	 21386 	 17.073327 	 3 	 195668
0	bestFitDemand	None	30724	2 	 0.000000 	 0.000000 	 9.376764 	 0.000000 	 505765 	 0 	 16 	 14017 	 19.831886 	 3 	 448299
0	worstFit	None	30606	1 	 0.000000 	 0.000000 	 11.549304 	 0.000000 	 504647 	 0 	 21 	 16258 	 20.547887 	 3 	 422355
0	worstFitDemand	None	30218	1 	 0.000000 	 0.000000 	 23.240960 	 10.000000 	 516499 	 0 	 49 	 13748 	 24.155343 	 3 	 177438
0	bestFitDemand	None	30800	1 	 0.000000 	 0.000000 	 8.508756 	 17.000000 	 153400 	 0 	 15 	 3673 	 27.177151 	 3 	 129559
0	worstFit	None	31112	2 	 0.000000 	 0.000000 	 29.495239 	 0.000000 	 679735 	 0 	 66 	 23048 	 16.738505 	 3 	 234363
0	worstFit	None	31401	1 	 0.000000 	 0.000000 	 12.306841 	 0.000000 	 775377 	 0 	 25 	 24979 	 19.877532 	 3 	 608881
